states,cov,features,splits,ll_train_per_obs_mean,ll_train_per_obs_median,AIC_mean,BIC_mean,ll_val_per_obs_mean,ll_val_per_obs_median,ll_test_per_obs_mean,ll_test_per_obs_median,config_id
3,diag,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-8.461994281769133,-8.461994281769133,3384921.712707653,3385554.489211676,-8.316211526858934,-8.316211526858934,-8.935290263729112,-8.935290263729112,st3_diag_rolling_std_1d-ret_log-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-8.323172968461293,-8.323172968461293,3329393.1873845174,3330025.9638885404,-8.318386383448459,-8.318386383448459,-8.824547953081234,-8.824547953081234,st3_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-mfi_14
3,diag,"['rolling_std_1d', 'ret_log', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-8.605218450514025,-8.605218450514025,3442211.38020561,3442844.156709633,-8.328913218715876,-8.328913218715876,-8.929396243652933,-8.929396243652933,st3_diag_rolling_std_1d-ret_log-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,diag,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-8.347297838236672,-8.347297838236672,3339043.135294669,3339675.911798692,-8.339244726587204,-8.339244726587204,-8.812774969143643,-8.812774969143643,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'mfi_14']",1,-8.263709516461944,-8.263709516461944,3305823.8065847773,3307558.8389345175,-8.390660599869724,-8.390660599869724,-9.143543889965036,-9.143543889965036,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-mfi_14
2,full,"['ret_log', 'range_hl', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-8.684166861670745,-8.684166861670745,3473888.744668298,3475021.618731952,-8.414856593119843,-8.414856593119843,-8.810534520738825,-8.810534520738825,st2_full_ret_log-range_hl-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'rsi_14', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-8.407650459264161,-8.407650459264161,3363400.1837056647,3365135.216055405,-8.448360223423837,-8.448360223423837,-9.123860962785352,-9.123860962785352,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-rsi_14-dow_sin-hour_sin-dow_cos-adx
3,diag,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-8.473982156008558,-8.473982156008558,3389716.8624034235,3390349.6389074465,-8.52922711878638,-8.52922711878638,-9.006746513693278,-9.006746513693278,st3_diag_rolling_std_1d-ret_log-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
2,full,"['rolling_std_1d', 'ret_log', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-8.82227800422548,-8.82227800422548,3529133.201690192,3530266.0757538457,-8.57850287462339,-8.57850287462339,-9.074194349085499,-9.074194349085499,st2_full_rolling_std_1d-ret_log-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-9.043534078877714,-9.043534078877714,3617819.6315510855,3619891.464298128,-8.814423443495857,-8.814423443495857,-9.671603261056466,-9.671603261056466,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd-dow_sin-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-9.065410373952696,-9.065410373952696,3626570.1495810784,3628641.982328121,-8.834943978248672,-8.834943978248672,-9.692248268489992,-9.692248268489992,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",1,-9.683969822610418,-9.683969822610418,3873927.929044167,3875662.961393907,-8.889919179308247,-8.889919179308247,-10.201839390164809,-10.201839390164809,st3_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-adx
2,diag,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'ma20_rel', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-9.155372795052433,-9.155372795052433,3662227.1180209727,3662625.154854148,-8.907492496956623,-8.907492496956623,-9.710144123205398,-9.710144123205398,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-ma20_rel-dow_sin-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",1,-9.73112749606065,-9.73112749606065,3892790.99842426,3894526.030774,-8.91880090408254,-8.91880090408254,-10.143983793306285,-10.143983793306285,st3_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-9.299955209452563,-9.299955209452563,3720388.0837810254,3722459.916528068,-8.939389657891018,-8.939389657891018,-9.801262787711643,-9.801262787711643,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'adx']",1,-9.586270898991147,-9.586270898991147,3834848.359596459,3836583.3919461994,-8.956193692685364,-8.956193692685364,-10.32136481771922,-10.32136481771922,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-hour_sin-adx
2,diag,"['ret_log', 'range_hl', 'log_volume', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-9.168015177262014,-9.168015177262014,3667284.0709048053,3667682.107737981,-8.95639938262079,-8.95639938262079,-9.406217275472793,-9.406217275472793,st2_diag_ret_log-range_hl-log_volume-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
2,diag,"['rolling_std_1d', 'ret_log', 'hour_cos', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-9.172962064859128,-9.172962064859128,3669262.825943651,3669660.8627768266,-8.957090760152166,-8.957090760152166,-9.466180067037714,-9.466180067037714,st2_diag_rolling_std_1d-ret_log-hour_cos-macd_signal-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-9.789936329738014,-9.789936329738014,3916314.5318952054,3918049.5642449455,-9.025484174288945,-9.025484174288945,-10.330741478765127,-10.330741478765127,st3_full_rolling_std_1d-ret_log-rolling_std_1h-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",1,-9.654026767312097,-9.654026767312097,3861950.7069248385,3863685.7392745786,-9.037166242546203,-9.037166242546203,-10.423072462443173,-10.423072462443173,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-9.77476832116011,-9.77476832116011,3910247.3284640443,3911982.3608137844,-9.048163990469392,-9.048163990469392,-10.350728437321138,-10.350728437321138,st3_full_rolling_std_1d-ret_log-rolling_std_1h-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin']",1,-9.815371050951763,-9.815371050951763,3926488.420380705,3928223.452730445,-9.055689187790259,-9.055689187790259,-10.166616745698251,-10.166616745698251,st3_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin']",1,-9.947545504594212,-9.947545504594212,3979358.201837685,3981093.234187425,-9.057351642219583,-9.057351642219583,-10.412711317963497,-10.412711317963497,st3_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin']",1,-9.631472417303488,-9.631472417303488,3852928.9669213956,3854663.999271136,-9.062154221386022,-9.062154221386022,-10.541434305856814,-10.541434305856814,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_cos', 'adx']",1,-9.644716885223724,-9.644716885223724,3858226.75408949,3859961.78643923,-9.066221340781794,-9.066221340781794,-10.453379419345248,-10.453379419345248,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-9.857037399099223,-9.857037399099223,3943154.959639689,3944889.991989429,-9.069109647586279,-9.069109647586279,-10.297539289094718,-10.297539289094718,st3_full_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",1,-9.659214187262236,-9.659214187262236,3864025.6749048945,3865760.7072546347,-9.069425789577096,-9.069425789577096,-10.493372366023129,-10.493372366023129,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dow_sin', 'hour_sin', 'dow_cos', 'adx', 'mfi_14']",1,-9.099522128443391,-9.099522128443391,3640214.8513773563,3642286.684124399,-9.07406045356904,-9.07406045356904,-9.721325806534033,-9.721325806534033,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dow_sin-hour_sin-dow_cos-adx-mfi_14
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",1,-9.927334340458815,-9.927334340458815,3971273.736183526,3973008.768533266,-9.081950748110405,-9.081950748110405,-10.418726984558662,-10.418726984558662,st3_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-9.841325445891671,-9.841325445891671,3936870.1783566684,3938605.2107064086,-9.091465221678517,-9.091465221678517,-10.31412589411638,-10.31412589411638,st3_full_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_cos', 'adx']",1,-9.69797702302663,-9.69797702302663,3879530.809210652,3881265.841560392,-9.107747642092416,-9.107747642092416,-10.52398901604512,-10.52398901604512,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-9.844947399212144,-9.844947399212144,3938318.9596848576,3940053.992034598,-9.115260045375196,-9.115260045375196,-10.43977101063965,-10.43977101063965,st3_full_rolling_std_1d-ret_log-rolling_std_1h-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos']",1,-9.977680584874893,-9.977680584874893,3991412.2339499574,3993147.2662996976,-9.12599117975138,-9.12599117975138,-10.481237891636395,-10.481237891636395,st3_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-9.914689114081018,-9.914689114081018,3966215.6456324067,3967950.677982147,-9.160714022639272,-9.160714022639272,-10.40253690926668,-10.40253690926668,st3_full_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",1,-9.98883743311382,-9.98883743311382,3995874.9732455285,3997610.0055952687,-9.196976560384579,-9.196976560384579,-10.371465402078256,-10.371465402078256,st3_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",1,-9.85576644503004,-9.85576644503004,3942646.578012016,3944381.6103617563,-9.222539174580355,-9.222539174580355,-10.72375448090332,-10.72375448090332,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin']",1,-9.911187657171007,-9.911187657171007,3964815.0628684033,3966550.0952181434,-9.232702221096062,-9.232702221096062,-10.665671247310344,-10.665671247310344,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos']",1,-10.032278339573013,-10.032278339573013,4013251.335829205,4014986.368178945,-9.260093906754355,-9.260093906754355,-10.481379717476267,-10.481379717476267,st3_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos
3,full,"['ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-9.754203542197239,-9.754203542197239,3902021.4168788954,3903756.4492286355,-9.267355402257351,-9.267355402257351,-10.39715873654743,-10.39715873654743,st3_full_ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin']",1,-9.91131359650539,-9.91131359650539,3964865.4386021565,3966600.4709518966,-9.295554362902914,-9.295554362902914,-10.686006378695001,-10.686006378695001,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",1,-9.89663295141259,-9.89663295141259,3958993.180565036,3960728.212914776,-9.304170386465422,-9.304170386465422,-10.682603725075865,-10.682603725075865,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos']",1,-9.935701315754768,-9.935701315754768,3974620.526301907,3976355.558651647,-9.306063743151052,-9.306063743151052,-10.753047452200807,-10.753047452200807,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-9.768264334403332,-9.768264334403332,3907645.733761333,3909380.766111073,-9.340420082484735,-9.340420082484735,-10.704681542366803,-10.704681542366803,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'adx']",1,-9.714658639003453,-9.714658639003453,3886203.455601381,3887938.4879511213,-9.345904877495142,-9.345904877495142,-10.593459768234355,-10.593459768234355,st3_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-10.030763988457686,-10.030763988457686,4012645.5953830746,4014380.6277328148,-9.349066525416072,-9.349066525416072,-10.489801600202146,-10.489801600202146,st3_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",1,-10.004321853768591,-10.004321853768591,4002068.7415074366,4003803.773857177,-9.353344847979269,-9.353344847979269,-10.41532423008362,-10.41532423008362,st3_full_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos']",1,-9.937447826361328,-9.937447826361328,3975319.130544531,3977054.1628942713,-9.358398453371542,-9.358398453371542,-10.746109708505687,-10.746109708505687,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",1,-10.015474527639764,-10.015474527639764,4006529.8110559057,4008264.843405646,-9.360735324985136,-9.360735324985136,-10.507856838456052,-10.507856838456052,st3_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",1,-9.819633988029816,-9.819633988029816,3928193.5952119264,3929928.6275616665,-9.36506235960248,-9.36506235960248,-10.796415523403935,-10.796415523403935,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
3,full,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",1,-9.987088732154774,-9.987088732154774,3995175.49286191,3996910.52521165,-9.372087871518756,-9.372087871518756,-10.42917818419706,-10.42917818419706,st3_full_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.125756779011045,-10.125756779011045,4050642.7116044182,4052377.7439541584,-9.413824540669612,-9.413824540669612,-10.713905059502958,-10.713905059502958,st3_full_rolling_std_1d-ret_log-rolling_std_1h-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos']",1,-9.722989807630478,-9.722989807630478,3889535.9230521913,3891270.9554019314,-9.419185856371435,-9.419185856371435,-10.528038520137306,-10.528038520137306,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'adx']",1,-9.814789584443538,-9.814789584443538,3926255.8337774156,3927990.8661271557,-9.42781358199522,-9.42781358199522,-10.700258412746495,-10.700258412746495,st3_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",1,-9.988814098898034,-9.988814098898034,3995865.6395592135,3997600.6719089537,-9.429427755724523,-9.429427755724523,-10.296840662095073,-10.296840662095073,st3_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
3,full,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos']",1,-9.854889646845175,-9.854889646845175,3942295.85873807,3944030.89108781,-9.4316332700105,-9.4316332700105,-10.824806644211398,-10.824806644211398,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos
3,full,"['ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.016266538451688,-10.016266538451688,4006846.6153806755,4008581.6477304157,-9.436546621047166,-9.436546621047166,-10.293401203473174,-10.293401203473174,st3_full_ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,full,"['rolling_std_1d', 'ret_log', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_cos', 'adx']",1,-9.803854685191649,-9.803854685191649,3921881.8740766593,3923616.9064263995,-9.447065374715644,-9.447065374715644,-10.723579834100239,-10.723579834100239,st3_full_rolling_std_1d-ret_log-log_volume-hour_cos-dist_max20-dist_min20-macd_signal-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",1,-10.190337007422652,-10.190337007422652,4076474.802969061,4078209.835318801,-9.447653752934478,-9.447653752934478,-10.672023815368247,-10.672023815368247,st3_full_rolling_std_1d-ret_log-range_hl-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
3,full,"['ret_log', 'range_hl', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-9.907946206768033,-9.907946206768033,3963518.482707213,3965253.5150569533,-9.4498681581781,-9.4498681581781,-10.4643468669756,-10.4643468669756,st3_full_ret_log-range_hl-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",1,-10.1407044869445,-10.1407044869445,4056621.7947778,4058356.82712754,-9.45121008756118,-9.45121008756118,-10.522155783593561,-10.522155783593561,st3_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",1,-10.068750907579691,-10.068750907579691,4027840.3630318763,4029575.3953816164,-9.456781011235162,-9.456781011235162,-10.530161414789818,-10.530161414789818,st3_full_rolling_std_1d-ret_log-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos-adx
3,full,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'adx']",1,-9.971406139292611,-9.971406139292611,3988902.4557170444,3990637.4880667846,-9.462187694289018,-9.462187694289018,-10.816923771265461,-10.816923771265461,st3_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-adx
3,full,"['ret_log', 'rolling_std_1h', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",1,-10.046247405813153,-10.046247405813153,4018838.9623252614,4020573.9946750016,-9.46778734839504,-9.46778734839504,-10.504412435986925,-10.504412435986925,st3_full_ret_log-rolling_std_1h-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
