split,states,cov,n_iter,seed,features,n_params,ll_train,ll_train_per_obs,AIC,BIC,ll_val,ll_val_per_obs,ll_test,ll_test_per_obs,config_id
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",111,-2155029.822800628,-10.77514911400314,4310281.645601256,4311414.51966491,-520200.61565042275,-10.404012313008455,-565641.9976394357,-11.312839952788714,st2_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",170,-2028222.2510770482,-10.14111125538524,4056784.5021540965,4058519.5345038367,-496144.34042203357,-9.922886808440671,-535532.7416232042,-10.710654832464083,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",170,-1999333.1459530613,-9.996665729765306,3999006.2919061226,4000741.3242558627,-485723.2306180592,-9.714464612361185,-520944.17510064546,-10.418883502012909,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
1,3,full,200,42,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",170,-1984803.536266805,-9.924017681334025,3969947.07253361,3971682.10488335,-489957.5980199601,-9.799151960399202,-520708.435637224,-10.41416871274448,st3_full_ret_log-atr_14-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",39,-2223556.0147779705,-11.117780073889852,4447190.029555941,4447588.066389116,-518671.3525276924,-10.373427050553849,-577815.2540161312,-11.556305080322623,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
1,3,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",62,-2107977.4838304115,-10.539887419152057,4216078.967660823,4216711.744164846,-509165.1194720812,-10.183302389441623,-555882.2244244933,-11.117644488489866,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",111,-2094810.0749167695,-10.474050374583848,4189842.149833539,4190975.023897193,-483022.44425183896,-9.660448885036779,-542160.8096275196,-10.843216192550392,st2_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
1,2,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",111,-2156667.922393079,-10.783339611965394,4313557.844786158,4314690.718849812,-521014.80454616615,-10.420296090923323,-567319.5122106209,-11.346390244212419,st2_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",62,-2112075.510035461,-10.560377550177304,4224275.020070922,4224907.796574945,-493070.707114439,-9.86141414228878,-550662.548311229,-11.013250966224579,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
1,3,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",62,-2111282.327119179,-10.556411635595895,4222688.654238358,4223321.430742381,-508268.86724108417,-10.165377344821684,-549521.4298930191,-10.990428597860383,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",170,-1971153.289006008,-9.85576644503004,3942646.578012016,3944381.6103617563,-461126.9587290177,-9.222539174580355,-536187.724045166,-10.72375448090332,st3_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",39,-2233126.694008768,-11.16563347004384,4466331.388017536,4466729.424850712,-528312.551836475,-10.5662510367295,-584591.3366612393,-11.691826733224785,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",111,-2127182.119384853,-10.635910596924266,4254586.238769706,4255719.11283336,-497667.5766402134,-9.953351532804268,-553980.2744546806,-11.079605489093613,st2_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
1,3,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",62,-2112627.9349834933,-10.563139674917467,4225379.869966987,4226012.64647101,-511155.3907596245,-10.22310781519249,-550316.0099259285,-11.006320198518571,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",62,-2106881.0158222206,-10.534405079111103,4213886.031644441,4214518.808148464,-508306.26126308716,-10.166125225261743,-549053.5608667211,-10.981071217334422,st3_diag_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",39,-2231927.9137320053,-11.159639568660026,4463933.827464011,4464331.864297186,-538240.5220496237,-10.764810440992473,-583550.4480403224,-11.671008960806448,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'atr_14', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",62,-2122087.835428919,-10.610439177144595,4244299.670857838,4244932.447361861,-517696.8139101573,-10.353936278203147,-553377.0069463318,-11.067540138926637,st3_diag_ret_log-atr_14-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",39,-2237439.0216157413,-11.187195108078706,4474956.043231483,4475354.080064658,-541172.5869976189,-10.823451739952379,-585169.2632214108,-11.703385264428215,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",170,-2008530.7158528673,-10.042653579264337,4017401.4317057347,4019136.464055475,-490288.8558622083,-9.805777117244165,-530241.8373324611,-10.604836746649223,st3_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-dow_sin-hour_sin-adx
1,3,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",62,-2106049.5165971895,-10.530247582985947,4212223.033194379,4212855.809698402,-507186.9802569209,-10.143739605138418,-555023.1006705569,-11.100462013411137,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
1,2,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",111,-2161258.8904025834,-10.806294452012917,4322739.780805167,4323872.654868821,-522380.40619868226,-10.447608123973644,-573253.5567405894,-11.465071134811788,st2_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos']",39,-2214054.4865399348,-11.070272432699674,4428186.9730798695,4428585.009913045,-516531.76768287143,-10.330635353657428,-580154.4515565843,-11.603089031131686,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos']",111,-2091581.5904343717,-10.457907952171858,4183385.1808687435,4184518.0549323973,-483550.6088740384,-9.671012177480767,-547033.8942624208,-10.940677885248416,st2_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos
1,2,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",111,-2167637.9021685496,-10.838189510842748,4335497.804337099,4336630.678400753,-527809.8534969025,-10.556197069938051,-575381.6465845937,-11.507632931691873,st2_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin', 'adx']",62,-2108011.763467983,-10.540058817339915,4216147.526935966,4216780.303439989,-495384.53557797364,-9.907690711559473,-553505.9089831507,-11.070118179663014,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",39,-2224571.945295794,-11.12285972647897,4449221.890591588,4449619.927424763,-530801.8552833814,-10.616037105667628,-589870.48311557,-11.7974096623114,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-hour_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",170,-1999382.7409423052,-9.996913704711526,3999105.4818846104,4000840.5142343505,-486211.77841679414,-9.724235568335883,-521149.92548931256,-10.422998509786252,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos']",62,-2103023.9553799573,-10.515119776899787,4206171.910759915,4206804.687263938,-490846.0435848342,-9.816920871696684,-553380.9222431792,-11.067618444863584,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",111,-2120915.701769671,-10.604578508848356,4242053.403539342,4243186.277602996,-505277.55387958366,-10.105551077591674,-569351.1348135753,-11.387022696271506,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-hour_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",39,-2231682.4868732663,-11.158412434366332,4463442.973746533,4463841.010579708,-538157.7520880088,-10.763155041760175,-583666.5400819869,-11.673330801639738,st2_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",39,-2208544.742281162,-11.042723711405811,4417167.484562324,4417565.5213955,-532704.3285271374,-10.654086570542749,-589374.2449353432,-11.787484898706863,st2_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
1,3,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",62,-2107695.5106408787,-10.538477553204393,4215515.021281757,4216147.79778578,-509857.62187086075,-10.197152437417214,-556212.0101306693,-11.124240202613386,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos', 'adx']",170,-2035827.321596587,-10.179136607982935,4071994.643193174,4073729.6755429143,-497958.9268233153,-9.959178536466306,-544201.0644411182,-10.884021288822364,st3_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_min20-macd_signal-hour_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",111,-2136345.176858551,-10.681725884292755,4272912.353717102,4274045.227780756,-500308.8770522872,-10.006177541045744,-552229.5400831469,-11.044590801662938,st2_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",39,-2244221.1125492863,-11.221105562746432,4488520.225098573,4488918.261931748,-530843.7135893947,-10.616874271787895,-582304.3001977236,-11.646086003954471,st2_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
1,2,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",111,-2123455.6098991847,-10.617278049495923,4247133.219798369,4248266.093862023,-505126.43229876173,-10.102528645975235,-559039.8266921889,-11.180796533843777,st2_full_ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'dow_cos']",170,-1995536.1169749787,-9.977680584874893,3991412.2339499574,3993147.2662996976,-456299.55898756906,-9.12599117975138,-524061.89458181977,-10.481237891636395,st3_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-macd_signal-dow_sin-dow_cos
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",111,-2092249.7953934388,-10.461248976967195,4184721.5907868776,4185854.4648505314,-503394.1465933065,-10.06788293186613,-566253.3420132376,-11.325066840264753,st2_full_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
1,3,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'hour_sin', 'adx']",62,-2101731.578357547,-10.508657891787735,4203587.156715094,4204219.933219117,-506545.5439374656,-10.130910878749312,-554187.4940551894,-11.083749881103788,st3_diag_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-hour_sin-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'hour_sin']",62,-2072031.7796677537,-10.360158898338769,4144187.5593355075,4144820.3358395305,-494161.1846418765,-9.88322369283753,-557407.3903031572,-11.148147806063143,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-hour_sin
1,2,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",39,-2230804.076278057,-11.154020381390286,4461686.152556114,4462084.189389289,-532188.3183495733,-10.643766366991466,-587586.4653352645,-11.75172930670529,st2_diag_ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,3,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'macd_signal', 'hour_sin', 'dow_cos']",170,-1997767.4866227643,-9.98883743311382,3995874.9732455285,3997610.0055952687,-459848.82801922894,-9.196976560384579,-518573.2701039128,-10.371465402078256,st3_full_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-macd_signal-hour_sin-dow_cos
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'hour_cos', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",62,-2117819.557040311,-10.589097785201554,4235763.114080622,4236395.890584645,-497801.96664136276,-9.956039332827254,-550546.8707090644,-11.010937414181289,st3_diag_rolling_std_1d-ret_log-range_hl-hour_cos-dist_max20-dist_min20-hour_sin-dow_cos-adx
1,3,diag,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'hour_sin', 'dow_cos', 'adx']",62,-2125654.993479558,-10.62827496739779,4251433.986959116,4252066.763463139,-504680.58525290835,-10.093611705058168,-566817.987118089,-11.336359742361779,st3_diag_rolling_std_1d-ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-hour_sin-dow_cos-adx
1,2,diag,200,42,"['ret_log', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",39,-2350364.8870368553,-11.751824435184277,4700807.774073711,4701205.810906886,-568602.2344231749,-11.372044688463497,-610268.1394064408,-12.205362788128816,st2_diag_ret_log-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,full,200,42,"['ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",170,-2039282.7362486634,-10.196413681243317,4078905.472497327,4080640.504847067,-493814.3359692573,-9.876286719385146,-537541.590144194,-10.75083180288388,st3_full_ret_log-range_hl-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
1,2,full,200,42,"['ret_log', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos', 'adx']",111,-2217924.7796551986,-11.089623898275994,4436071.559310397,4437204.433374051,-537863.66399665,-10.757273279933,-576103.2048287042,-11.522064096574084,st2_full_ret_log-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos-adx
1,3,diag,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'dist_max20', 'dist_min20', 'macd_signal', 'dow_sin', 'hour_sin', 'dow_cos']",62,-2118197.227485764,-10.59098613742882,4236518.454971528,4237151.231475551,-506107.8224382481,-10.122156448764962,-560821.6430527007,-11.216432861054013,st3_diag_ret_log-rolling_std_1h-log_volume-dist_max20-dist_min20-macd_signal-dow_sin-hour_sin-dow_cos
1,2,diag,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos']",39,-2211959.148047318,-11.059795740236591,4423996.296094636,4424394.332927812,-534069.9334106786,-10.681398668213573,-584584.1760966696,-11.691683521933392,st2_diag_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos
1,3,full,200,42,"['ret_log', 'rolling_std_1h', 'log_volume', 'hour_cos', 'dist_max20', 'macd_signal', 'dow_sin', 'dow_cos', 'adx']",170,-2043705.3496302355,-10.218526748151177,4087750.699260471,4089485.731610211,-496334.1376174932,-9.926682752349864,-547557.6656139405,-10.951153312278809,st3_full_ret_log-rolling_std_1h-log_volume-hour_cos-dist_max20-macd_signal-dow_sin-dow_cos-adx
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'range_hl', 'log_volume', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos']",111,-2093140.2069208946,-10.465701034604473,4186502.413841789,4187635.287905443,-501588.48306706524,-10.031769661341304,-568272.6023345061,-11.365452046690121,st2_full_rolling_std_1d-ret_log-range_hl-log_volume-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos
1,2,full,200,42,"['rolling_std_1d', 'ret_log', 'rolling_std_1h', 'hour_cos', 'dist_max20', 'dist_min20', 'dow_sin', 'dow_cos', 'adx']",111,-2132732.5131727783,-10.663662565863891,4265687.026345557,4266819.9004092105,-500995.2385326731,-10.019904770653461,-557304.1974198647,-11.146083948397294,st2_full_rolling_std_1d-ret_log-rolling_std_1h-hour_cos-dist_max20-dist_min20-dow_sin-dow_cos-adx
